ticket_nro,fecha_hora,dni_cliente,sucursal,empleado_id,metodo_pago_id,canal_venta,total_venta,campania_id
2657,2025-03-20 00:06:00,18818897,Tienda Online,10,3,Web,102188.98000000001,
2658,2025-07-13 14:26:00,13447833,Norte,6,3,Presencial,84173.15,
2659,2025-03-24 06:00:00,44032415,Norte,5,4,Presencial,144228.86,4
2660,2025-07-20 09:13:00,24580721,Tienda Online,10,3,Web,155866.91,
2661,2024-10-20 03:38:00,42528458,Centro,1,4,Presencial,173321.66,
2662,2025-04-02 09:14:00,21787005,Tienda Online,9,1,Web,41361.66,
2663,2025-04-13 21:52:00,20565131,Centro,1,4,Presencial,159303.68,
2664,2025-11-23 22:52:00,28972908,Tienda Online,10,5,Web,66708.13,
2665,2025-08-26 06:51:00,11947822,Shopping,7,3,Presencial,130360.87999999999,
2666,2024-02-21 07:31:00,36669833,Centro,1,2,Presencial,149745.66,
2667,2024-01-05 00:55:00,16065254,Shopping,7,3,Presencial,146946.82,
2668,2024-01-01 11:23:00,16123174,Shopping,7,5,Presencial,68006.18,
2669,2024-09-08 21:44:00,12462702,Tienda Online,9,3,Web,195352.61,
2670,2025-03-27 00:56:00,12462702,Centro,1,1,Presencial,88372.79,
2671,2024-03-22 22:32:00,32199028,Tienda Online,10,3,Web,61037.3,
2672,2025-10-14 13:01:00,27715659,Tienda Online,10,5,Web,133423.5,
2673,2024-05-04 17:52:00,41341494,Tienda Online,10,3,Web,106207.55,
2674,2025-05-30 17:05:00,39559360,Shopping,7,2,Presencial,167971.49,
2675,2024-05-05 07:13:00,39766964,Tienda Online,9,2,Web,148393.54,
2676,2025-11-13 09:04:00,15285296,Tienda Online,10,4,Web,141009.91,
2677,2025-05-18 22:46:00,42494017,Tienda Online,10,4,Web,135129.06,
2678,2025-05-27 22:54:00,18723624,Tienda Online,9,3,Web,200261.32,
2679,2024-05-17 20:15:00,13659179,Centro,1,5,Presencial,97142.65000000001,
2680,2025-09-13 05:48:00,12462702,Shopping,7,5,Presencial,157852.99,
2681,2024-02-08 08:23:00,42659965,Centro,2,1,Presencial,32525.33,
2682,2025-08-03 08:09:00,19938405,Tienda Online,9,1,Web,33144.89,
2683,2024-01-22 13:40:00,30873468,Norte,6,3,Presencial,164779.57,
2684,2025-02-25 20:46:00,11392203,Shopping,7,3,Presencial,116796.61,
2685,2025-04-12 03:02:00,41156466,Norte,6,2,Presencial,194706.21000000002,
2686,2024-05-24 11:09:00,42528458,Tienda Online,9,4,Web,183167.74,
2687,2025-01-05 03:59:00,44107468,Norte,6,5,Presencial,165422.98,
2688,2025-11-26 21:10:00,17740453,Tienda Online,9,2,Web,175586.1,
2689,2025-03-03 23:30:00,16194045,Norte,6,2,Presencial,125299.83000000002,4
2690,2025-11-20 18:22:00,17687437,Centro,1,3,Presencial,128142.49,4
2691,2025-06-25 10:09:00,30301581,Norte,6,3,Presencial,33823.38,
2692,2024-09-09 06:17:00,30279639,Tienda Online,10,1,Web,32320.56,
2693,2024-01-05 10:19:00,12807087,Shopping,7,1,Presencial,127531.85,
2694,2024-05-12 16:41:00,34306027,Norte,6,2,Presencial,87002.71,
2695,2024-04-19 09:50:00,28011719,Norte,6,1,Presencial,129377.04,
2696,2024-02-22 04:44:00,10770478,Shopping,7,3,Presencial,66289.78,
2697,2024-09-12 19:26:00,35821297,Shopping,7,4,Presencial,146301.35,
2698,2025-09-10 01:28:00,30090967,Tienda Online,9,4,Web,66348.70999999999,
2699,2025-01-06 10:45:00,22588451,Tienda Online,9,1,Web,33144.89,
2700,2025-03-07 22:59:00,27579520,Shopping,7,2,Presencial,85804.98,4
2701,2024-09-14 07:10:00,38701583,Tienda Online,10,5,Web,141886.3,
2702,2025-03-28 13:35:00,31106889,Norte,5,2,Presencial,33144.89,
2703,2025-04-01 18:36:00,38195354,Shopping,7,4,Presencial,64730.48,
2704,2025-11-12 14:26:00,14868286,Shopping,7,2,Presencial,128442.67,4
2705,2025-03-07 21:46:00,17254174,Norte,6,2,Presencial,107031.88,
2706,2025-02-24 06:51:00,12701677,Norte,4,1,Presencial,98562.21,
2707,2025-05-26 13:30:00,41690133,Shopping,7,4,Presencial,161335.26,
2708,2025-02-08 09:17:00,12929120,Tienda Online,9,3,Web,32525.33,
2709,2024-05-10 11:07:00,39176602,Norte,5,3,Presencial,98440.7,
2710,2024-08-07 01:57:00,28731761,Tienda Online,9,5,Web,148112.04,
2711,2024-06-01 10:37:00,10190290,Tienda Online,9,2,Web,151040.79,
2712,2025-11-14 20:11:00,34929174,Centro,1,3,Presencial,188985.49,
2713,2024-11-12 23:28:00,20369856,Shopping,7,2,Presencial,159852.41,
2714,2024-11-30 11:26:00,11433274,Shopping,7,2,Presencial,50588.18,
2715,2025-08-02 04:59:00,16951572,Shopping,7,2,Presencial,176936.28,
2716,2024-02-26 23:16:00,17740453,Shopping,7,4,Presencial,91716.91,
2717,2024-04-12 10:10:00,16123174,Centro,1,4,Presencial,190691.53,
2718,2024-09-13 20:37:00,28427922,Tienda Online,10,1,Web,57433.48,
2719,2025-09-28 11:03:00,40514355,Norte,6,1,Presencial,66289.78,
2720,2025-11-02 08:01:00,27808512,Shopping,7,1,Presencial,24246.77,4
2721,2025-03-06 19:59:00,39176602,Tienda Online,9,2,Web,168254.6,
2722,2024-03-19 13:09:00,26852461,Norte,4,1,Presencial,34182.8,
2723,2024-09-03 19:47:00,32770212,Centro,2,3,Presencial,69845.47,
2724,2024-03-09 09:56:00,14265307,Centro,2,1,Presencial,74506.55,
2725,2025-09-01 14:33:00,40450329,Centro,2,2,Presencial,160728.76,
2726,2024-03-22 15:48:00,20254587,Tienda Online,9,3,Web,78062.24,
2727,2024-08-11 17:25:00,34546748,Centro,1,1,Presencial,124808.68,
2728,2024-02-29 23:33:00,39677512,Norte,4,4,Presencial,221253.46000000002,
2729,2025-08-04 21:53:00,35059825,Tienda Online,9,2,Web,32525.33,
2730,2024-01-13 00:51:00,43172347,Tienda Online,9,5,Web,62540.119999999995,
2731,2025-11-30 11:57:00,42590824,Norte,4,4,Presencial,17934.58,4
2732,2025-04-23 19:15:00,11809687,Shopping,7,3,Presencial,59940.83,
2733,2025-06-01 03:46:00,13950951,Tienda Online,10,4,Web,169726.65000000002,
2734,2025-03-18 15:06:00,21983483,Centro,1,1,Presencial,41361.66,
2735,2024-12-12 07:07:00,16859215,Tienda Online,9,3,Web,95006.52,
2736,2025-11-11 11:41:00,40831481,Norte,4,4,Presencial,187405.14,4
2737,2024-01-25 22:12:00,39559360,Norte,4,4,Presencial,108069.79000000001,
2738,2024-06-16 15:04:00,25273674,Tienda Online,10,4,Web,55016.33,
2739,2025-07-14 08:03:00,33776507,Centro,2,1,Presencial,33823.38,
2740,2024-07-19 13:05:00,13753932,Tienda Online,9,1,Web,99181.33,
2741,2025-04-25 21:46:00,12090484,Tienda Online,10,3,Web,23547.73,
2742,2024-10-05 18:27:00,39559360,Shopping,7,4,Presencial,55016.33,
2743,2024-09-17 01:54:00,32049663,Shopping,7,5,Presencial,161150.46,
2744,2024-10-07 11:26:00,36873895,Tienda Online,10,4,Web,132325.6,
2745,2024-01-30 03:17:00,41453788,Centro,1,1,Presencial,140309.44,
2746,2024-06-05 22:42:00,38133707,Shopping,7,5,Presencial,58572.020000000004,
2747,2025-11-03 04:38:00,37406784,Tienda Online,9,2,Web,166208.97,
2748,2024-07-13 07:20:00,41453788,Tienda Online,9,4,Web,74506.55,
2749,2025-05-30 13:41:00,24697145,Shopping,7,4,Presencial,148140.64,
2750,2025-02-06 23:06:00,18123867,Tienda Online,9,2,Web,189721.36,
2751,2024-08-19 08:00:00,44670267,Tienda Online,9,1,Web,32320.56,
2752,2024-07-18 08:23:00,30873468,Shopping,7,1,Presencial,36700.58,
2753,2024-07-19 08:43:00,27826293,Tienda Online,10,2,Web,65417.32000000001,
2754,2024-07-05 07:24:00,37406784,Norte,6,3,Presencial,135310.91999999998,
2755,2024-07-27 09:14:00,28011719,Centro,1,2,Presencial,96363.5,
2756,2025-10-18 09:51:00,10990382,Tienda Online,10,1,Web,78062.24,
2757,2024-05-05 13:55:00,17254174,Tienda Online,9,4,Web,131038.48999999999,
2758,2025-09-28 21:06:00,17656258,Shopping,7,4,Presencial,86983.73000000001,
2759,2024-10-11 16:23:00,12090484,Tienda Online,9,2,Web,82723.32,
2760,2025-07-25 05:51:00,41587472,Tienda Online,9,3,Web,33144.89,
2761,2024-09-14 13:48:00,18123867,Tienda Online,10,2,Web,106717.6,
2762,2025-10-12 02:25:00,37271524,Norte,5,4,Presencial,152911.79,
2763,2024-09-29 14:56:00,36775919,Centro,2,3,Presencial,107651.44,
2764,2024-03-24 14:10:00,20915531,Tienda Online,9,1,Web,66289.78,
2765,2025-06-07 07:44:00,37652324,Centro,2,2,Presencial,175790.87,
2766,2025-09-24 20:38:00,40515566,Norte,4,4,Presencial,32677.97,
2767,2024-10-11 09:12:00,24304543,Shopping,7,3,Presencial,65670.22,
2768,2025-03-09 02:18:00,26297346,Shopping,7,5,Presencial,142697.53,
2769,2025-05-25 16:18:00,14684875,Tienda Online,9,4,Web,128005.57,
2770,2025-11-19 18:16:00,21989124,Norte,4,3,Presencial,188692.57,
2771,2025-03-05 07:13:00,14627608,Tienda Online,10,3,Web,22020.35,4
2772,2024-03-30 01:56:00,27675739,Norte,4,5,Presencial,102117.90000000001,
2773,2025-06-23 00:47:00,44993998,Tienda Online,10,2,Web,196011.13,
2774,2025-10-18 08:20:00,28124922,Tienda Online,10,4,Web,32525.33,
2775,2025-11-29 12:22:00,26783807,Centro,1,3,Presencial,103762.03,4
2776,2025-07-18 09:54:00,23309686,Tienda Online,9,4,Web,28716.74,
2777,2024-06-22 05:23:00,38250184,Tienda Online,9,5,Web,167308.88,
2778,2025-08-21 19:14:00,44107468,Centro,1,1,Presencial,97676.5,
2779,2024-03-25 04:23:00,39263324,Shopping,7,2,Presencial,139557.21000000002,
2780,2024-09-10 11:23:00,38701583,Centro,1,5,Presencial,55016.33,
2781,2024-03-01 17:26:00,29174891,Centro,2,2,Presencial,107651.44,
2782,2025-06-17 06:07:00,19604467,Tienda Online,9,4,Web,62975.29,5
2783,2025-01-28 01:38:00,30196404,Tienda Online,9,2,Web,36700.58,
2784,2024-10-25 09:36:00,11411585,Tienda Online,9,5,Web,120433.65,
2785,2024-07-22 02:58:00,14887419,Tienda Online,9,4,Web,98967.75,
2786,2025-03-01 16:34:00,18474473,Tienda Online,10,4,Web,118927.92,
2787,2024-04-23 20:56:00,30196404,Shopping,7,3,Presencial,32320.56,
2788,2025-10-01 06:58:00,29368328,Centro,2,3,Presencial,160756.96000000002,
2789,2024-01-18 14:45:00,29142751,Norte,6,4,Presencial,41361.66,
2790,2024-05-06 10:08:00,23222803,Centro,2,5,Presencial,138656.95,
2791,2025-05-04 05:45:00,28316378,Tienda Online,9,2,Web,62540.119999999995,
2792,2024-07-30 15:29:00,31925749,Shopping,7,1,Presencial,169367.23,
2793,2025-01-01 02:49:00,10949480,Tienda Online,9,3,Web,218016.84,
2794,2025-08-21 00:12:00,29674861,Norte,4,3,Presencial,110032.66,
2795,2024-09-18 16:51:00,24672546,Norte,6,1,Presencial,186822.95,
2796,2024-08-21 14:27:00,36669833,Tienda Online,10,2,Web,64641.12,
2797,2024-01-29 01:57:00,14265307,Tienda Online,10,3,Web,132385.59,
2798,2024-09-11 03:36:00,13463607,Norte,4,1,Presencial,139923.87,
2799,2024-06-30 16:39:00,31630635,Tienda Online,9,3,Web,57433.48,
2800,2025-05-29 11:33:00,26069372,Tienda Online,10,3,Web,168813.22,
2801,2025-03-01 23:07:00,39559360,Tienda Online,10,1,Web,149016.08,
2802,2024-03-14 07:28:00,23663184,Centro,2,5,Presencial,105721.72,
2803,2025-01-17 13:28:00,38127120,Centro,2,4,Presencial,61242.07000000001,
2804,2024-11-15 19:02:00,25534107,Norte,5,5,Presencial,130620.62000000001,
2805,2024-08-17 01:59:00,35526737,Centro,1,2,Presencial,58572.020000000004,
2806,2024-12-21 19:13:00,15285296,Centro,2,4,Presencial,32320.56,
2807,2025-02-19 20:00:00,11780798,Centro,2,1,Presencial,153111.62,
2808,2025-11-14 11:48:00,30301581,Centro,2,4,Presencial,66708.13,
2809,2025-05-17 15:31:00,26594901,Tienda Online,10,4,Web,70883.38,
2810,2024-01-09 01:12:00,26654221,Centro,2,2,Presencial,63233.100000000006,
2811,2024-11-07 23:42:00,41535292,Tienda Online,10,2,Web,74506.55,
2812,2024-03-23 03:57:00,12675011,Tienda Online,9,5,Web,41361.66,
2813,2025-07-07 00:06:00,36562073,Tienda Online,10,4,Web,183913.09,
2814,2025-02-04 14:28:00,26871415,Shopping,7,4,Presencial,177584.0,
2815,2024-10-13 11:28:00,11780798,Shopping,7,2,Presencial,200177.75,
2816,2024-12-19 21:36:00,37668609,Tienda Online,9,1,Web,90578.37,
2817,2025-04-07 03:20:00,29687578,Shopping,7,3,Presencial,33823.38,
2818,2024-03-04 15:34:00,10770478,Tienda Online,10,2,Web,102844.52,
2819,2024-06-12 20:27:00,12090484,Shopping,7,5,Presencial,32320.56,
2820,2024-10-10 20:02:00,29687578,Norte,5,4,Presencial,33823.38,
2821,2024-03-27 13:56:00,10372106,Norte,4,4,Presencial,184943.07,
2822,2025-07-29 08:59:00,44533969,Shopping,7,3,Presencial,93920.04000000001,
2823,2024-08-31 18:30:00,34041232,Norte,4,4,Presencial,33144.89,
2824,2024-04-02 23:48:00,26591977,Norte,5,5,Presencial,165763.41,
2825,2024-01-16 03:59:00,18818897,Shopping,7,3,Presencial,36700.58,
2826,2025-07-29 11:10:00,22083413,Shopping,7,2,Presencial,217414.26,
2827,2025-07-16 03:25:00,38330675,Shopping,7,2,Presencial,125439.66,
2828,2024-09-13 17:10:00,44304306,Norte,4,4,Presencial,149013.1,
2829,2024-10-20 06:36:00,16381102,Centro,1,4,Presencial,91249.99,
2830,2025-09-03 00:11:00,31106889,Norte,5,3,Presencial,151487.28,
2831,2024-11-19 09:17:00,19604467,Tienda Online,9,5,Web,190586.33000000002,
2832,2025-04-23 00:26:00,13753932,Shopping,7,1,Presencial,41361.66,
2833,2024-11-23 08:47:00,27753960,Tienda Online,9,4,Web,100113.16,
2834,2025-08-10 21:42:00,34268915,Tienda Online,9,5,Web,105721.72,
2835,2025-01-22 16:59:00,27675739,Centro,2,5,Presencial,41361.66,
2836,2025-11-07 18:29:00,41002707,Tienda Online,9,3,Web,93001.67,4
2837,2025-08-14 10:01:00,42659965,Centro,1,5,Presencial,150234.41999999998,
2838,2025-11-26 14:17:00,11723249,Tienda Online,9,4,Web,143191.22,
2839,2025-04-26 18:46:00,12807087,Norte,5,5,Presencial,68006.18,
2840,2025-08-05 22:40:00,30301581,Tienda Online,10,5,Web,33823.38,
2841,2025-01-26 08:16:00,12929120,Tienda Online,10,2,Web,82723.32,
2842,2025-07-26 02:43:00,11392203,Centro,2,3,Presencial,28716.74,
2843,2024-02-27 11:38:00,28540070,Norte,6,4,Presencial,43742.88,
2844,2025-11-11 19:04:00,36891021,Centro,2,5,Presencial,21871.44,
2845,2025-03-30 10:54:00,30390056,Shopping,7,3,Presencial,66708.13,
2846,2025-05-08 03:46:00,12409147,Shopping,7,2,Presencial,62540.119999999995,
2847,2024-03-06 06:27:00,26297346,Norte,6,3,Presencial,91430.86,
2848,2024-06-30 12:07:00,34546748,Tienda Online,10,3,Web,165470.49,
2849,2025-06-17 12:28:00,35059825,Tienda Online,10,1,Web,133485.95,5
2850,2025-06-28 00:18:00,33160875,Shopping,7,5,Presencial,33823.38,
2851,2024-11-27 23:58:00,32828789,Tienda Online,10,2,Web,173747.25,
2852,2025-07-07 19:43:00,36200760,Norte,4,2,Presencial,102117.90000000001,
2853,2025-10-15 04:33:00,24800101,Centro,2,2,Presencial,104594.76000000001,
2854,2025-11-12 17:55:00,27044130,Tienda Online,10,4,Web,194092.23,4
2855,2024-07-08 14:06:00,36913358,Tienda Online,9,5,Web,33144.89,
2856,2025-08-08 09:34:00,44068679,Tienda Online,9,2,Web,67327.69,
2857,2025-02-05 06:19:00,14627608,Tienda Online,10,2,Web,36700.58,
2858,2024-12-15 12:33:00,28427922,Tienda Online,9,1,Web,99493.6,
2859,2024-08-25 11:50:00,22588451,Centro,2,2,Presencial,128384.34,
2860,2025-07-13 12:58:00,20254587,Shopping,7,4,Presencial,61889.79,
2861,2025-07-06 13:55:00,37011889,Shopping,7,3,Presencial,95685.01000000001,
2862,2025-01-05 18:34:00,28086578,Shopping,7,2,Presencial,145860.78,
2863,2025-07-21 10:01:00,41366021,Centro,1,1,Presencial,100791.65,
2864,2025-02-18 10:38:00,25691522,Norte,5,1,Presencial,166461.87,
2865,2024-08-15 23:12:00,31169695,Tienda Online,9,2,Web,36700.58,
2866,2025-01-19 14:43:00,16194045,Norte,6,2,Presencial,100684.15,
2867,2025-01-22 05:11:00,30301581,Centro,2,5,Presencial,207297.68,
2868,2024-03-02 06:14:00,20226206,Shopping,7,1,Presencial,33144.89,
2869,2025-11-06 11:27:00,12667017,Tienda Online,9,5,Web,137662.92,
2870,2024-05-31 02:35:00,20254587,Centro,1,3,Presencial,70523.95999999999,
2871,2024-01-15 15:43:00,20256869,Tienda Online,9,1,Web,120686.55,
2872,2024-12-20 21:48:00,15354748,Centro,1,4,Presencial,158685.18,
2873,2024-11-20 12:10:00,38531078,Shopping,7,1,Presencial,76887.76999999999,
2874,2025-11-18 18:44:00,38751707,Tienda Online,9,3,Web,28716.74,
2875,2024-12-28 04:44:00,40105945,Tienda Online,9,4,Web,32320.56,
2876,2025-03-16 05:40:00,41561757,Tienda Online,9,1,Web,117089.53,
2877,2024-06-21 12:28:00,10770478,Shopping,7,2,Presencial,91256.86,
2878,2024-10-29 01:36:00,29044583,Tienda Online,10,4,Web,83733.07,
2879,2024-12-30 17:54:00,32833825,Centro,1,2,Presencial,106360.19,
2880,2024-02-17 17:35:00,26431104,Centro,1,1,Presencial,165113.7,
2881,2025-05-14 05:48:00,11411585,Tienda Online,10,1,Web,107224.54000000001,
2882,2024-03-14 16:05:00,36775919,Tienda Online,9,4,Web,41361.66,
2883,2024-12-31 13:27:00,29302634,Tienda Online,10,5,Web,124401.75,
2884,2025-09-05 12:54:00,40514355,Tienda Online,10,4,Web,75185.04000000001,
2885,2024-09-26 03:32:00,23663184,Shopping,7,1,Presencial,70523.95999999999,
2886,2024-06-06 12:08:00,10934065,Tienda Online,10,2,Web,41361.66,
2887,2024-09-09 12:27:00,41996735,Norte,5,4,Presencial,143112.90000000002,
2888,2024-10-23 19:04:00,35821297,Tienda Online,9,2,Web,128903.32,
2889,2024-09-11 11:32:00,10372106,Norte,4,4,Presencial,211612.15000000002,
2890,2025-02-10 01:25:00,39548449,Tienda Online,9,5,Web,65670.22,
2891,2024-08-30 09:54:00,16778091,Shopping,7,1,Presencial,114833.28,
2892,2025-10-31 15:20:00,10190290,Shopping,7,4,Presencial,212005.62,
2893,2025-04-06 07:57:00,43334803,Centro,2,4,Presencial,96044.43000000001,
2894,2025-06-15 00:41:00,10027242,Tienda Online,10,1,Web,96363.5,
2895,2025-05-29 22:32:00,14792233,Tienda Online,9,4,Web,143527.69,
2896,2024-05-01 01:05:00,20371898,Tienda Online,10,5,Web,138627.89,
2897,2025-06-05 12:31:00,30075901,Shopping,7,2,Presencial,165763.41,
2898,2024-08-20 02:06:00,20226206,Norte,4,2,Presencial,28716.74,
2899,2025-08-02 13:46:00,18474473,Centro,1,1,Presencial,184422.43,
2900,2025-03-31 12:36:00,34764543,Centro,2,1,Presencial,137754.51,4
2901,2024-11-08 05:15:00,27929653,Tienda Online,10,2,Web,194654.15,
2902,2025-02-24 13:55:00,37388193,Tienda Online,10,3,Web,172196.30000000002,
2903,2025-11-14 08:18:00,41690133,Tienda Online,9,4,Web,122196.17,
2904,2025-05-22 15:41:00,24377188,Shopping,7,5,Presencial,32320.56,
2905,2024-01-21 08:46:00,27906335,Centro,2,2,Presencial,101341.70000000001,
2906,2025-04-21 12:01:00,13836296,Tienda Online,9,4,Web,227214.22,
2907,2024-07-01 23:46:00,34898161,Shopping,7,2,Presencial,96537.5,
2908,2024-05-18 05:43:00,25636276,Shopping,7,4,Presencial,197486.14,
2909,2025-05-09 04:18:00,38195354,Norte,6,4,Presencial,129217.48000000001,
2910,2024-04-20 10:55:00,29302634,Centro,1,3,Presencial,41361.66,
2911,2025-09-30 16:05:00,10524999,Tienda Online,9,1,Web,32525.33,
2912,2024-11-26 09:46:00,19364231,Shopping,7,3,Presencial,143760.62,
2913,2024-10-11 07:33:00,34764543,Tienda Online,10,2,Web,29569.23,
2914,2024-01-13 12:28:00,12409147,Shopping,7,1,Presencial,95034.68,
2915,2025-07-25 22:18:00,22179530,Norte,6,4,Presencial,54396.770000000004,
2916,2024-01-12 11:52:00,17318490,Tienda Online,9,3,Web,99933.68000000001,
2917,2024-09-30 09:52:00,24377188,Tienda Online,10,2,Web,168640.61000000002,
2918,2025-02-12 08:24:00,41366021,Norte,5,4,Presencial,66501.35,
2919,2025-05-09 20:02:00,18494838,Shopping,7,3,Presencial,134844.0,
2920,2024-07-21 09:07:00,41366021,Centro,2,3,Presencial,161223.88,
2921,2024-11-23 05:04:00,44533969,Centro,2,3,Presencial,131645.72,
2922,2024-01-03 03:39:00,32494103,Tienda Online,9,5,Web,161974.78999999998,
2923,2025-04-03 10:18:00,35909306,Tienda Online,10,1,Web,179055.82,
2924,2025-07-13 04:07:00,44185636,Norte,5,1,Presencial,73401.16,
2925,2024-04-25 23:43:00,43334803,Shopping,7,1,Presencial,94539.6,
2926,2024-04-18 08:03:00,38330675,Norte,5,1,Presencial,104780.18000000001,
2927,2024-10-24 14:40:00,28981002,Tienda Online,9,4,Web,150569.99,
2928,2024-09-30 21:13:00,36669833,Tienda Online,10,5,Web,146273.19,
2929,2024-09-22 14:46:00,25086706,Tienda Online,10,4,Web,167836.25,
2930,2024-08-04 00:46:00,20267062,Tienda Online,9,5,Web,133064.08000000002,
2931,2024-04-12 13:34:00,25273674,Norte,4,3,Presencial,169690.1,
2932,2024-04-06 06:21:00,13495405,Tienda Online,10,1,Web,96044.43000000001,
2933,2025-05-31 06:49:00,44107468,Centro,2,2,Presencial,115868.21,
2934,2024-12-27 19:16:00,26819279,Centro,2,5,Presencial,120666.58000000002,
2935,2024-05-25 15:38:00,28316378,Norte,5,2,Presencial,98367.31999999999,
2936,2025-09-19 20:43:00,26161813,Tienda Online,10,3,Web,142319.28,
2937,2025-08-08 09:46:00,25273674,Norte,5,4,Presencial,82723.32,
2938,2025-09-28 02:29:00,29674861,Centro,2,2,Presencial,153270.81,
2939,2024-04-09 02:42:00,27785377,Shopping,7,1,Presencial,173795.38,
2940,2025-05-02 21:11:00,37133232,Shopping,7,2,Presencial,69378.55,
2941,2025-09-22 04:25:00,12108087,Norte,6,3,Presencial,116002.14,
2942,2025-06-22 10:32:00,35433541,Norte,4,1,Presencial,166461.87,
2943,2024-01-17 22:46:00,23048327,Shopping,7,4,Presencial,95006.52,
2944,2025-01-27 19:40:00,30196404,Norte,4,5,Presencial,93357.86,
2945,2024-11-20 10:35:00,11735763,Tienda Online,10,1,Web,168872.15,
2946,2025-03-20 07:20:00,34218318,Tienda Online,10,1,Web,151353.52000000002,
2947,2024-03-30 21:07:00,21983483,Norte,5,4,Presencial,116936.89,
2948,2025-07-30 21:14:00,18474473,Shopping,7,4,Presencial,131437.18,
2949,2024-09-18 06:04:00,10934065,Tienda Online,9,4,Web,125773.22,
2950,2024-02-13 19:17:00,11433274,Shopping,7,4,Presencial,216592.38,
2951,2024-06-27 16:30:00,30549138,Tienda Online,10,5,Web,108329.93,
2952,2024-12-19 03:55:00,13463607,Centro,1,1,Presencial,21871.44,
2953,2024-09-19 07:01:00,26431104,Norte,6,3,Presencial,99493.6,
2954,2024-05-13 13:14:00,32012128,Norte,6,3,Presencial,33023.38,
2955,2025-09-05 03:08:00,16898363,Norte,4,1,Presencial,93357.86,
2956,2025-09-02 01:12:00,32199028,Tienda Online,10,3,Web,116732.12,
2957,2025-02-03 14:26:00,14684875,Tienda Online,9,2,Web,54192.0,
2958,2025-08-09 12:41:00,12239055,Tienda Online,10,2,Web,187696.69,
2959,2025-11-08 17:02:00,21048610,Tienda Online,10,5,Web,136346.82,
2960,2024-08-30 03:39:00,17019579,Tienda Online,10,2,Web,103201.93,
2961,2024-03-06 21:29:00,29586497,Norte,4,3,Presencial,32320.56,
2962,2024-07-24 13:18:00,28567695,Tienda Online,9,1,Web,95685.01,
2963,2025-10-25 01:53:00,12090484,Tienda Online,9,3,Web,33823.38,
2964,2025-01-07 06:40:00,17614246,Tienda Online,10,2,Web,105721.72,
2965,2025-09-01 10:49:00,43250363,Norte,6,5,Presencial,36700.58,
2966,2025-08-21 01:15:00,30549138,Tienda Online,10,1,Web,149877.01,
2967,2024-04-17 07:14:00,23499019,Centro,1,4,Presencial,94182.19,
2968,2024-10-21 02:35:00,39559360,Shopping,7,4,Presencial,157539.77000000002,
