ticket_nro,fecha_hora,dni_cliente,sucursal,canal,empleado_id,metodo_pago_id,sku_variante,cantidad,costo_unitario_historico,precio_unitario_cobrado,promocion_id,subtotal
2897,2024-09-14 14:41:00,29174891,Centro,Presencial,2,4,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
2897,2024-09-14 14:41:00,29174891,Centro,Presencial,2,4,REM-VIO-L,2,13071.19,32677.97,,65355.94
2898,2025-06-09 13:30:00,41341494,Shopping,Presencial,9,5,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
2898,2025-06-09 13:30:00,41341494,Shopping,Presencial,9,5,CAM-CEL-XL,2,14680.23,36700.58,,73401.16
2898,2025-06-09 13:30:00,41341494,Shopping,Presencial,9,5,SWE-AZU-XXL,2,13010.13,32525.33,,65050.66
2898,2025-06-09 13:30:00,41341494,Shopping,Presencial,9,5,CHU-ÍND-unico,2,13529.35,33823.38,,67646.76
2898,2025-06-09 13:30:00,41341494,Shopping,Presencial,9,5,SWE-AZU-S,1,13010.13,32525.33,,32525.33
2899,2024-09-17 00:38:00,39548449,Shopping,Presencial,10,2,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
2899,2024-09-17 00:38:00,39548449,Shopping,Presencial,10,2,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
2899,2024-09-17 00:38:00,39548449,Shopping,Presencial,10,2,JEA-NEG-XL,1,8748.58,21871.44,,21871.44
2899,2024-09-17 00:38:00,39548449,Shopping,Presencial,10,2,CHU-ÍND-unico,1,13529.35,33823.38,,33823.38
2900,2025-07-28 18:26:00,23707602,Shopping,Presencial,2,2,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
2901,2024-07-14 09:08:00,13495405,Centro,Presencial,10,4,CAM-BEI-XXL,2,14680.23,36700.58,,73401.16
2901,2024-07-14 09:08:00,13495405,Centro,Presencial,10,4,SWE-AZU-S,2,13010.13,32525.33,,65050.66
2902,2024-09-10 21:33:00,24429953,Tienda Online,Web,9,5,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
2903,2024-06-10 05:27:00,34041232,Centro,Presencial,2,1,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
2903,2024-06-10 05:27:00,34041232,Centro,Presencial,2,1,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
2903,2024-06-10 05:27:00,34041232,Centro,Presencial,2,1,MUS-CEL-M,1,12928.22,32320.56,,32320.56
2903,2024-06-10 05:27:00,34041232,Centro,Presencial,2,1,REM-BLA-S,1,13071.19,32677.97,,32677.97
2903,2024-06-10 05:27:00,34041232,Centro,Presencial,2,1,JEA-NEG-unico,1,8748.58,21871.44,,21871.44
2904,2024-07-18 08:16:00,23369226,Tienda Online,Web,4,4,CIN-TUR-unico,1,13257.96,33144.89,,33144.89
2904,2024-07-18 08:16:00,23369226,Tienda Online,Web,4,4,BUZ-NEG-XL,1,11827.69,29569.23,,29569.23
2904,2024-07-18 08:16:00,23369226,Tienda Online,Web,4,4,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
2905,2024-07-06 08:20:00,26069372,Tienda Online,Web,10,5,JEA-LAV-M,1,8748.58,21871.44,,21871.44
2905,2024-07-06 08:20:00,26069372,Tienda Online,Web,10,5,MUS-AZU-M,1,12928.22,32320.56,,32320.56
2905,2024-07-06 08:20:00,26069372,Tienda Online,Web,10,5,JOG-CEL-S,1,16544.66,41361.66,,41361.66
2905,2024-07-06 08:20:00,26069372,Tienda Online,Web,10,5,CHU-ÍND-XXL,1,13529.35,33823.38,,33823.38
2906,2025-04-12 16:35:00,27826293,Tienda Online,Web,7,3,REM-TUR-M,1,13673.12,34182.8,,34182.8
2907,2025-11-02 19:51:00,30643479,Norte,Presencial,8,1,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
2907,2025-11-02 19:51:00,30643479,Norte,Presencial,8,1,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
2908,2024-08-11 17:25:00,40515566,Centro,Presencial,2,4,CHU-VER-XL,1,13529.35,33823.38,,33823.38
2908,2024-08-11 17:25:00,40515566,Centro,Presencial,2,4,CHU-VER-L,1,13529.35,33823.38,,33823.38
2908,2024-08-11 17:25:00,40515566,Centro,Presencial,2,4,MUS-AZU-M,1,12928.22,32320.56,,32320.56
2909,2025-10-03 01:59:00,24580721,Norte,Presencial,8,5,CAM-BLA-XL,2,14680.23,36700.58,,73401.16
2909,2025-10-03 01:59:00,24580721,Norte,Presencial,8,5,CHU-ÍND-XL,1,13529.35,33823.38,,33823.38
2910,2025-11-03 17:44:00,12132899,Shopping,Presencial,4,5,SWE-MAR-M,1,13010.13,32525.33,,32525.33
2910,2025-11-03 17:44:00,12132899,Shopping,Presencial,4,5,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
2910,2025-11-03 17:44:00,12132899,Shopping,Presencial,4,5,REM-TUR-S,1,13673.12,34182.8,,34182.8
2910,2025-11-03 17:44:00,12132899,Shopping,Presencial,4,5,GOR-GRI-L,1,11486.7,28716.74,,28716.74
2910,2025-11-03 17:44:00,12132899,Shopping,Presencial,4,5,REM-VIO-XL,1,13071.19,26795.94,9.0,26795.94
2911,2024-07-10 15:23:00,14887419,Centro,Presencial,6,2,REM-BLA-XL,1,13071.19,32677.97,,32677.97
2911,2024-07-10 15:23:00,14887419,Centro,Presencial,6,2,REM-BLA-S,1,13071.19,32677.97,,32677.97
2912,2025-07-31 11:49:00,27929653,Shopping,Presencial,3,3,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
2912,2025-07-31 11:49:00,27929653,Shopping,Presencial,3,3,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
2913,2024-04-13 02:50:00,31293505,Norte,Presencial,9,4,CIN-MAR-S,1,13257.96,33144.89,,33144.89
2913,2024-04-13 02:50:00,31293505,Norte,Presencial,9,4,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
2913,2024-04-13 02:50:00,31293505,Norte,Presencial,9,4,MUS-CEL-L,2,12928.22,32320.56,,64641.12
2913,2024-04-13 02:50:00,31293505,Norte,Presencial,9,4,REM-TUR-M,1,13673.12,34182.8,,34182.8
2914,2024-04-08 11:22:00,10990382,Tienda Online,Web,7,5,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
2914,2024-04-08 11:22:00,10990382,Tienda Online,Web,7,5,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
2915,2024-06-24 01:23:00,15448398,Shopping,Presencial,5,5,JEA-NEG-XXL,1,8748.58,21871.44,,21871.44
2915,2024-06-24 01:23:00,15448398,Shopping,Presencial,5,5,REM-TUR-XXL,1,13673.12,34182.8,,34182.8
2915,2024-06-24 01:23:00,15448398,Shopping,Presencial,5,5,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
2916,2024-07-21 02:38:00,14041987,Tienda Online,Web,5,5,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
2917,2025-04-03 11:00:00,26161813,Shopping,Presencial,1,3,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
2917,2025-04-03 11:00:00,26161813,Shopping,Presencial,1,3,CAM-BEI-S,1,14680.23,36700.58,,36700.58
2917,2025-04-03 11:00:00,26161813,Shopping,Presencial,1,3,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
2918,2025-09-16 16:47:00,24059778,Tienda Online,Web,9,1,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
2918,2025-09-16 16:47:00,24059778,Tienda Online,Web,9,1,GOR-ROJ-XXL,1,11486.7,18665.88,8.0,18665.88
2919,2024-11-25 11:11:00,19706758,Centro,Presencial,2,1,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
2919,2024-11-25 11:11:00,19706758,Centro,Presencial,2,1,SWE-AZU-M,2,13010.13,32525.33,,65050.66
2919,2024-11-25 11:11:00,19706758,Centro,Presencial,2,1,CHU-ÍND-XXL,2,13529.35,33823.38,,67646.76
2919,2024-11-25 11:11:00,19706758,Centro,Presencial,2,1,MUS-CEL-L,1,12928.22,32320.56,,32320.56
2920,2025-08-01 00:52:00,42789774,Norte,Presencial,4,5,REM-BLA-XL,1,13071.19,32677.97,,32677.97
2921,2024-03-05 06:35:00,16951572,Tienda Online,Web,7,1,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
2921,2024-03-05 06:35:00,16951572,Tienda Online,Web,7,1,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
2921,2024-03-05 06:35:00,16951572,Tienda Online,Web,7,1,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
2921,2024-03-05 06:35:00,16951572,Tienda Online,Web,7,1,CHU-VER-L,1,13529.35,33823.38,,33823.38
2922,2024-11-18 02:11:00,14441842,Tienda Online,Web,5,4,CIN-MAR-L,1,13257.96,33144.89,,33144.89
2922,2024-11-18 02:11:00,14441842,Tienda Online,Web,5,4,REM-BLA-XL,1,13071.19,32677.97,,32677.97
2922,2024-11-18 02:11:00,14441842,Tienda Online,Web,5,4,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
2922,2024-11-18 02:11:00,14441842,Tienda Online,Web,5,4,CAM-BLA-L,1,14680.23,36700.58,,36700.58
2923,2025-03-26 19:20:00,35526938,Centro,Presencial,9,5,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
2924,2024-09-17 01:54:00,37133232,Norte,Presencial,1,5,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
2924,2024-09-17 01:54:00,37133232,Norte,Presencial,1,5,CHU-ÍND-XXL,1,13529.35,33823.38,,33823.38
2924,2024-09-17 01:54:00,37133232,Norte,Presencial,1,5,GOR-ROJ-XXL,1,11486.7,28716.74,,28716.74
2924,2024-09-17 01:54:00,37133232,Norte,Presencial,1,5,BUZ-AZU-M,1,11827.69,29569.23,,29569.23
2924,2024-09-17 01:54:00,37133232,Norte,Presencial,1,5,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
2925,2024-10-07 11:26:00,39401473,Tienda Online,Web,8,4,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
2925,2024-10-07 11:26:00,39401473,Tienda Online,Web,8,4,REM-VIO-XL,1,13071.19,32677.97,,32677.97
2925,2024-10-07 11:26:00,39401473,Tienda Online,Web,8,4,CHU-NEG-XL,1,13529.35,33823.38,,33823.38
2925,2024-10-07 11:26:00,39401473,Tienda Online,Web,8,4,BUZ-NEG-unico,1,11827.69,29569.23,,29569.23
2926,2024-01-30 03:17:00,27196223,Centro,Presencial,10,1,JOG-ÍND-S,1,16544.66,41361.66,,41361.66
2926,2024-01-30 03:17:00,27196223,Centro,Presencial,10,1,REM-VIO-XL,2,13071.19,32677.97,,65355.94
2926,2024-01-30 03:17:00,27196223,Centro,Presencial,10,1,CAM-BEI-unico,1,14680.23,36700.58,,36700.58
2926,2024-01-30 03:17:00,27196223,Centro,Presencial,10,1,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
2927,2024-02-11 04:24:00,19104260,Norte,Presencial,4,2,JEA-NEG-XL,1,8748.58,21871.44,,21871.44
2927,2024-02-11 04:24:00,19104260,Norte,Presencial,4,2,CAM-BEI-M,1,14680.23,36700.58,,36700.58
2927,2024-02-11 04:24:00,19104260,Norte,Presencial,4,2,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
2928,2024-05-19 11:00:00,18293899,Norte,Presencial,3,2,SWE-MAR-M,1,13010.13,32525.33,,32525.33
2928,2024-05-19 11:00:00,18293899,Norte,Presencial,3,2,CAM-BLA-S,1,14680.23,36700.58,,36700.58
2928,2024-05-19 11:00:00,18293899,Norte,Presencial,3,2,JEA-NEG-M,1,8748.58,21871.44,,21871.44
2928,2024-05-19 11:00:00,18293899,Norte,Presencial,3,2,JEA-LAV-S,2,8748.58,21871.44,,43742.88
2928,2024-05-19 11:00:00,18293899,Norte,Presencial,3,2,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
2929,2024-08-08 21:27:00,27929653,Tienda Online,Web,8,3,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
2930,2024-09-18 01:01:00,37388193,Norte,Presencial,4,5,JEA-LAV-unico,1,8748.58,21871.44,,21871.44
2930,2024-09-18 01:01:00,37388193,Norte,Presencial,4,5,CIN-MAR-L,1,13257.96,33144.89,,33144.89
2930,2024-09-18 01:01:00,37388193,Norte,Presencial,4,5,CIN-TUR-unico,1,13257.96,33144.89,,33144.89
2930,2024-09-18 01:01:00,37388193,Norte,Presencial,4,5,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
2931,2024-05-18 23:07:00,11818787,Norte,Presencial,10,2,CIN-MAR-S,1,13257.96,32344.89,12.0,32344.89
2931,2024-05-18 23:07:00,11818787,Norte,Presencial,10,2,SWE-AZU-S,1,13010.13,32525.33,,32525.33
2931,2024-05-18 23:07:00,11818787,Norte,Presencial,10,2,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
2931,2024-05-18 23:07:00,11818787,Norte,Presencial,10,2,CIN-TUR-XXL,2,13257.96,33144.89,,66289.78
2932,2024-12-07 07:42:00,26819279,Tienda Online,Web,5,2,SWE-MAR-S,1,13010.13,32525.33,,32525.33
2932,2024-12-07 07:42:00,26819279,Tienda Online,Web,5,2,MUS-AZU-S,1,12928.22,32320.56,,32320.56
2932,2024-12-07 07:42:00,26819279,Tienda Online,Web,5,2,JEA-LAV-L,1,8748.58,21871.44,,21871.44
2932,2024-12-07 07:42:00,26819279,Tienda Online,Web,5,2,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
2933,2024-09-25 23:35:00,17829989,Shopping,Presencial,2,2,CHU-ÍND-XL,1,13529.35,33823.38,,33823.38
2933,2024-09-25 23:35:00,17829989,Shopping,Presencial,2,2,CHU-NEG-XL,1,13529.35,33823.38,,33823.38
2934,2025-03-01 07:13:00,31293505,Centro,Presencial,9,2,JEA-LAV-L,1,8748.58,13122.86,7.0,13122.86
2934,2025-03-01 07:13:00,31293505,Centro,Presencial,9,2,CHU-ÍND-unico,1,13529.35,33823.38,,33823.38
2935,2024-04-30 22:16:00,17318490,Norte,Presencial,4,3,REM-BLA-unico,1,13071.19,32677.97,,32677.97
2935,2024-04-30 22:16:00,17318490,Norte,Presencial,4,3,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
2936,2025-08-12 09:02:00,16898363,Norte,Presencial,6,5,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
2936,2025-08-12 09:02:00,16898363,Norte,Presencial,6,5,SWE-MAR-S,1,13010.13,32525.33,,32525.33
2937,2024-11-02 06:07:00,36669833,Centro,Presencial,7,3,REM-VIO-XL,1,13071.19,32677.97,,32677.97
2937,2024-11-02 06:07:00,36669833,Centro,Presencial,7,3,MUS-AZU-M,1,12928.22,32320.56,,32320.56
2937,2024-11-02 06:07:00,36669833,Centro,Presencial,7,3,JOG-AZU-XXL,1,16544.66,41361.66,,41361.66
2938,2025-05-17 21:54:00,16659452,Tienda Online,Web,5,2,JEA-LAV-S,1,8748.58,21871.44,,21871.44
2938,2025-05-17 21:54:00,16659452,Tienda Online,Web,5,2,CAM-BEI-M,2,14680.23,36700.58,,73401.16
2938,2025-05-17 21:54:00,16659452,Tienda Online,Web,5,2,JEA-LAV-S,1,8748.58,21871.44,,21871.44
2939,2024-07-28 11:01:00,15376189,Norte,Presencial,10,5,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
2939,2024-07-28 11:01:00,15376189,Norte,Presencial,10,5,CIN-MAR-M,1,13257.96,33144.89,,33144.89
2939,2024-07-28 11:01:00,15376189,Norte,Presencial,10,5,JEA-NEG-M,1,8748.58,21871.44,,21871.44
2940,2024-03-03 15:51:00,22960720,Shopping,Presencial,5,1,CIN-MAR-L,1,13257.96,33144.89,,33144.89
2941,2024-10-11 16:23:00,19104260,Tienda Online,Web,3,5,REM-VIO-L,1,13071.19,32677.97,,32677.97
2941,2024-10-11 16:23:00,19104260,Tienda Online,Web,3,5,CAM-CEL-unico,1,14680.23,36700.58,,36700.58
2942,2025-07-25 05:51:00,24135116,Tienda Online,Web,4,3,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
2943,2024-05-23 08:34:00,39924755,Tienda Online,Web,4,3,SWE-MAR-unico,1,13010.13,32525.33,,32525.33
2943,2024-05-23 08:34:00,39924755,Tienda Online,Web,4,3,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
2943,2024-05-23 08:34:00,39924755,Tienda Online,Web,4,3,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
2943,2024-05-23 08:34:00,39924755,Tienda Online,Web,4,3,SWE-MAR-S,1,13010.13,32525.33,,32525.33
2943,2024-05-23 08:34:00,39924755,Tienda Online,Web,4,3,CIN-ROS-L,1,13257.96,33144.89,,33144.89
2944,2024-01-28 12:53:00,30075901,Norte,Presencial,7,5,SWE-AZU-S,1,13010.13,32525.33,,32525.33
2944,2024-01-28 12:53:00,30075901,Norte,Presencial,7,5,CIN-MAR-M,1,13257.96,33144.89,,33144.89
2944,2024-01-28 12:53:00,30075901,Norte,Presencial,7,5,CIN-MAR-S,1,13257.96,33144.89,,33144.89
2945,2025-05-17 20:24:00,39766964,Norte,Presencial,7,1,CIN-TUR-unico,1,13257.96,33144.89,,33144.89
2946,2024-03-26 11:56:00,18474473,Centro,Presencial,2,1,REM-TUR-M,1,13673.12,34182.8,,34182.8
2946,2024-03-26 11:56:00,18474473,Centro,Presencial,2,1,JEA-LAV-L,1,8748.58,21871.44,,21871.44
2946,2024-03-26 11:56:00,18474473,Centro,Presencial,2,1,REM-CEL-S,1,13673.12,34182.8,,34182.8
2947,2024-09-17 01:47:00,16570543,Shopping,Presencial,3,4,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
2947,2024-09-17 01:47:00,16570543,Shopping,Presencial,3,4,CAM-BEI-L,2,14680.23,36700.58,,73401.16
2947,2024-09-17 01:47:00,16570543,Shopping,Presencial,3,4,SWE-MAR-unico,1,13010.13,32525.33,,32525.33
2947,2024-09-17 01:47:00,16570543,Shopping,Presencial,3,4,JEA-LAV-S,1,8748.58,21871.44,,21871.44
2947,2024-09-17 01:47:00,16570543,Shopping,Presencial,3,4,JOG-AZU-L,1,16544.66,41361.66,,41361.66
2948,2024-09-27 23:57:00,21664429,Centro,Presencial,5,5,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
2948,2024-09-27 23:57:00,21664429,Centro,Presencial,5,5,JOG-CEL-L,1,16544.66,41361.66,,41361.66
2948,2024-09-27 23:57:00,21664429,Centro,Presencial,5,5,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
2948,2024-09-27 23:57:00,21664429,Centro,Presencial,5,5,JOG-ÍND-XL,1,16544.66,41361.66,,41361.66
2949,2024-09-24 05:35:00,35403012,Norte,Presencial,2,1,MUS-CEL-L,1,12928.22,32320.56,,32320.56
2949,2024-09-24 05:35:00,35403012,Norte,Presencial,2,1,REM-TUR-S,1,13673.12,34182.8,,34182.8
2949,2024-09-24 05:35:00,35403012,Norte,Presencial,2,1,JEA-NEG-L,1,8748.58,21871.44,,21871.44
2950,2024-06-22 08:25:00,37379791,Norte,Presencial,7,5,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
2950,2024-06-22 08:25:00,37379791,Norte,Presencial,7,5,GOR-GRI-L,2,11486.7,28716.74,,57433.48
2950,2024-06-22 08:25:00,37379791,Norte,Presencial,7,5,CHU-NEG-M,1,13529.35,33823.38,,33823.38
2950,2024-06-22 08:25:00,37379791,Norte,Presencial,7,5,GOR-GRI-L,1,11486.7,28716.74,,28716.74
2950,2024-06-22 08:25:00,37379791,Norte,Presencial,7,5,CHU-ÍND-unico,1,13529.35,33823.38,,33823.38
2951,2024-11-27 22:31:00,13495405,Tienda Online,Web,4,4,GOR-GRI-unico,1,11486.7,28716.74,,28716.74
2951,2024-11-27 22:31:00,13495405,Tienda Online,Web,4,4,CAM-BEI-M,1,14680.23,36700.58,,36700.58
2951,2024-11-27 22:31:00,13495405,Tienda Online,Web,4,4,JEA-NEG-XL,1,8748.58,21871.44,,21871.44
2951,2024-11-27 22:31:00,13495405,Tienda Online,Web,4,4,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
2952,2025-08-11 16:00:00,28086578,Tienda Online,Web,9,5,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
2952,2025-08-11 16:00:00,28086578,Tienda Online,Web,9,5,REM-TUR-XXL,1,13673.12,34182.8,,34182.8
2953,2025-10-02 03:24:00,25293994,Norte,Presencial,10,3,MUS-AZU-S,1,12928.22,32320.56,,32320.56
2953,2025-10-02 03:24:00,25293994,Norte,Presencial,10,3,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
2953,2025-10-02 03:24:00,25293994,Norte,Presencial,10,3,JEA-NEG-M,1,8748.58,21871.44,,21871.44
2953,2025-10-02 03:24:00,25293994,Norte,Presencial,10,3,CIN-ROS-L,1,13257.96,21544.18,8.0,21544.18
2953,2025-10-02 03:24:00,25293994,Norte,Presencial,10,3,CIN-TUR-unico,1,13257.96,33144.89,,33144.89
2954,2025-10-09 13:04:00,20254587,Norte,Presencial,10,1,GOR-ROJ-unico,1,11486.7,28716.74,,28716.74
2954,2025-10-09 13:04:00,20254587,Norte,Presencial,10,1,REM-TUR-XXL,2,13673.12,34182.8,,68365.6
2954,2025-10-09 13:04:00,20254587,Norte,Presencial,10,1,REM-BLA-unico,1,13071.19,21240.68,8.0,21240.68
2955,2025-05-27 09:55:00,41895660,Tienda Online,Web,3,4,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
2955,2025-05-27 09:55:00,41895660,Tienda Online,Web,3,4,CHU-VER-XL,2,13529.35,33823.38,,67646.76
2955,2025-05-27 09:55:00,41895660,Tienda Online,Web,3,4,CAM-BLA-S,1,14680.23,36700.58,,36700.58
2955,2025-05-27 09:55:00,41895660,Tienda Online,Web,3,4,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
2956,2024-10-11 11:47:00,16884540,Shopping,Presencial,1,3,CHU-NEG-M,1,13529.35,33823.38,,33823.38
2956,2024-10-11 11:47:00,16884540,Shopping,Presencial,1,3,JEA-NEG-M,1,8748.58,21871.44,,21871.44
2957,2024-10-10 21:52:00,34798543,Tienda Online,Web,8,4,CHU-NEG-S,1,13529.35,33823.38,,33823.38
2957,2024-10-10 21:52:00,34798543,Tienda Online,Web,8,4,JOG-ÍND-XL,1,16544.66,41361.66,,41361.66
2957,2024-10-10 21:52:00,34798543,Tienda Online,Web,8,4,JOG-ÍND-M,2,16544.66,41361.66,,82723.32
2957,2024-10-10 21:52:00,34798543,Tienda Online,Web,8,4,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
2957,2024-10-10 21:52:00,34798543,Tienda Online,Web,8,4,CHU-NEG-M,1,13529.35,33823.38,,33823.38
2958,2024-08-16 16:35:00,30279639,Tienda Online,Web,9,3,GOR-GRI-M,2,11486.7,28716.74,,57433.48
2958,2024-08-16 16:35:00,30279639,Tienda Online,Web,9,3,MUS-CEL-M,1,12928.22,32320.56,,32320.56
2958,2024-08-16 16:35:00,30279639,Tienda Online,Web,9,3,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
2959,2024-12-04 18:48:00,24697145,Shopping,Presencial,7,3,REM-BLA-unico,1,13071.19,32677.97,,32677.97
2960,2024-11-28 05:47:00,17728908,Shopping,Presencial,8,2,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
2960,2024-11-28 05:47:00,17728908,Shopping,Presencial,8,2,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
2961,2025-03-14 11:11:00,17829989,Tienda Online,Web,4,2,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
2961,2025-03-14 11:11:00,17829989,Tienda Online,Web,4,2,BUZ-NEG-unico,1,11827.69,17741.54,7.0,17741.54
2961,2025-03-14 11:11:00,17829989,Tienda Online,Web,4,2,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
2961,2025-03-14 11:11:00,17829989,Tienda Online,Web,4,2,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
2962,2024-04-01 11:41:00,23027010,Norte,Presencial,3,1,CIN-ROS-L,1,13257.96,33144.89,,33144.89
2962,2024-04-01 11:41:00,23027010,Norte,Presencial,3,1,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
2962,2024-04-01 11:41:00,23027010,Norte,Presencial,3,1,GOR-ROJ-XL,1,11486.7,28716.74,,28716.74
2962,2024-04-01 11:41:00,23027010,Norte,Presencial,3,1,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
2962,2024-04-01 11:41:00,23027010,Norte,Presencial,3,1,JEA-LAV-unico,1,8748.58,21871.44,,21871.44
2963,2025-09-14 16:27:00,32494103,Norte,Presencial,6,2,REM-VIO-XL,1,13071.19,32677.97,,32677.97
2963,2025-09-14 16:27:00,32494103,Norte,Presencial,6,2,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
2963,2025-09-14 16:27:00,32494103,Norte,Presencial,6,2,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
2963,2025-09-14 16:27:00,32494103,Norte,Presencial,6,2,REM-VIO-M,1,13071.19,32677.97,,32677.97
2964,2024-05-24 00:45:00,26723413,Norte,Presencial,4,2,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
2965,2025-05-22 06:26:00,37133232,Norte,Presencial,9,2,SWE-AZU-S,1,13010.13,22767.73,5.0,22767.73
2965,2025-05-22 06:26:00,37133232,Norte,Presencial,9,2,GOR-ROJ-XL,1,11486.7,28716.74,,28716.74
2965,2025-05-22 06:26:00,37133232,Norte,Presencial,9,2,GOR-GRI-S,2,11486.7,20101.72,5.0,40203.44
2966,2025-01-28 01:38:00,34798543,Norte,Presencial,4,2,CHU-VER-XL,1,13529.35,33823.38,,33823.38
2966,2025-01-28 01:38:00,34798543,Norte,Presencial,4,2,SWE-MAR-L,1,13010.13,32525.33,,32525.33
2966,2025-01-28 01:38:00,34798543,Norte,Presencial,4,2,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
2967,2025-03-16 01:51:00,22179530,Tienda Online,Web,1,2,REM-BLA-XL,1,13071.19,32677.97,,32677.97
2967,2025-03-16 01:51:00,22179530,Tienda Online,Web,1,2,CAM-BLA-L,1,14680.23,22020.35,7.0,22020.35
2968,2024-02-02 19:48:00,18889009,Tienda Online,Web,8,4,CAM-BEI-XXL,2,14680.23,36700.58,,73401.16
2968,2024-02-02 19:48:00,18889009,Tienda Online,Web,8,4,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
2968,2024-02-02 19:48:00,18889009,Tienda Online,Web,8,4,JEA-NEG-M,1,8748.58,21871.44,,21871.44
2968,2024-02-02 19:48:00,18889009,Tienda Online,Web,8,4,CHU-NEG-XL,1,13529.35,33823.38,,33823.38
2969,2025-04-12 12:53:00,40890427,Shopping,Presencial,6,3,JEA-NEG-XXL,1,8748.58,21871.44,,21871.44
2970,2024-04-23 20:56:00,39163080,Shopping,Presencial,4,3,MUS-AZU-S,2,12928.22,32320.56,,64641.12
2971,2024-05-23 13:01:00,25534107,Centro,Presencial,10,2,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
2971,2024-05-23 13:01:00,25534107,Centro,Presencial,10,2,CIN-ROS-XXL,1,13257.96,33144.89,,33144.89
2972,2024-07-12 22:16:00,12910178,Shopping,Presencial,4,1,CHU-NEG-XXL,2,13529.35,33823.38,,67646.76
2973,2025-06-16 10:44:00,22755970,Norte,Presencial,8,1,REM-TUR-XXL,1,13673.12,34182.8,,34182.8
2973,2025-06-16 10:44:00,22755970,Norte,Presencial,8,1,JOG-ÍND-S,1,16544.66,41361.66,,41361.66
2973,2025-06-16 10:44:00,22755970,Norte,Presencial,8,1,GOR-GRI-S,1,11486.7,28716.74,,28716.74
2974,2024-05-06 10:08:00,26654221,Centro,Presencial,8,5,CHU-VER-XL,1,13529.35,33823.38,,33823.38
